title,param_value,param_type,nct_id,classification,subjects_affected,subjects_at_risk,event_count,adverse_event_term
,,,NCT00574548,,0.0,160.0,,Blood testosterone decreased
,,,NCT00574548,,0.0,267.0,,Blood testosterone decreased
,,,NCT00574548,,0.0,223.0,,Blood testosterone decreased
,,,NCT00574548,,1.0,478.0,,Diabetic foot
,,,NCT00574548,,0.0,237.0,,Diabetic foot
,,,NCT00574548,,0.0,478.0,,Diabetic foot
,,,NCT00574548,,0.0,237.0,,Diabetic foot
,,,NCT00574548,,0.0,160.0,,Diabetic foot
,,,NCT00574548,,0.0,267.0,,Diabetic foot
,,,NCT00574548,,0.0,223.0,,Diabetic foot
,,,NCT00574548,,0.0,160.0,,Diabetic foot
,,,NCT00574548,,0.0,267.0,,Diabetic foot
,,,NCT00574548,,0.0,223.0,,Diabetic foot
,,,NCT00574548,,0.0,478.0,,Hypomagnesaemia
,,,NCT00574548,,1.0,237.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,478.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,237.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,160.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,267.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,223.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,160.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,267.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,223.0,,Hypomagnesaemia
,,,NCT00574548,,0.0,478.0,,Hypercholesterolaemia
,,,NCT00574548,,0.0,237.0,,Hypercholesterolaemia
,,,NCT00574548,,4.0,478.0,,Hypercholesterolaemia
,,,NCT00574548,,3.0,237.0,,Hypercholesterolaemia
,,,NCT00574548,,1.0,160.0,,Hypercholesterolaemia
,,,NCT00574548,,0.0,267.0,,Hypercholesterolaemia
,,,NCT00574548,,0.0,223.0,,Hypercholesterolaemia
,,,NCT00574548,,2.0,160.0,,Hypercholesterolaemia
,,,NCT00574548,,0.0,267.0,,Hypercholesterolaemia
,,,NCT00574548,,1.0,223.0,,Hypercholesterolaemia
,,,NCT00574548,,0.0,478.0,,Gout
,,,NCT00574548,,0.0,237.0,,Gout
,,,NCT00574548,,1.0,478.0,,Gout
,,,NCT00574548,,1.0,237.0,,Gout
,,,NCT00574548,,0.0,160.0,,Gout
,,,NCT00574548,,1.0,267.0,,Gout
,,,NCT00574548,,0.0,223.0,,Gout
,,,NCT00574548,,0.0,160.0,,Gout
,,,NCT00574548,,0.0,267.0,,Gout
,,,NCT00574548,,0.0,223.0,,Gout
,,,NCT00574548,,0.0,478.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,237.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,478.0,,Hyperlipidaemia
,,,NCT00574548,,1.0,237.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,160.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,267.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,223.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,160.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,267.0,,Hyperlipidaemia
,,,NCT00574548,,2.0,223.0,,Hyperlipidaemia
,,,NCT00574548,,0.0,478.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,237.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,478.0,,Type 2 diabetes mellitus
,,,NCT00574548,,1.0,237.0,,Type 2 diabetes mellitus
,,,NCT00574548,,1.0,160.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,267.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,223.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,160.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,267.0,,Type 2 diabetes mellitus
,,,NCT00574548,,1.0,223.0,,Type 2 diabetes mellitus
,,,NCT00574548,,0.0,478.0,,Diabetes mellitus
,,,NCT00574548,,0.0,237.0,,Diabetes mellitus
,,,NCT00574548,,0.0,478.0,,Diabetes mellitus
,,,NCT00574548,,0.0,237.0,,Diabetes mellitus
,,,NCT00574548,,0.0,160.0,,Diabetes mellitus
,,,NCT00574548,,0.0,267.0,,Diabetes mellitus
,,,NCT00574548,,1.0,223.0,,Diabetes mellitus
,,,NCT00574548,,0.0,160.0,,Diabetes mellitus
,,,NCT00574548,,0.0,267.0,,Diabetes mellitus
,,,NCT00574548,,0.0,223.0,,Diabetes mellitus
,,,NCT00574548,,0.0,478.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,237.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,478.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,237.0,,Vitamin B12 deficiency
,,,NCT00574548,,1.0,160.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,267.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,223.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,160.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,267.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,223.0,,Vitamin B12 deficiency
,,,NCT00574548,,0.0,478.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,237.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,478.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,237.0,,Vitamin D deficiency
,,,NCT00574548,,1.0,160.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,267.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,223.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,160.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,267.0,,Vitamin D deficiency
,,,NCT00574548,,1.0,223.0,,Vitamin D deficiency
,,,NCT00574548,,0.0,478.0,,Dyslipidaemia
,,,NCT00574548,,0.0,237.0,,Dyslipidaemia
,,,NCT00574548,,0.0,478.0,,Dyslipidaemia
,,,NCT00574548,,0.0,237.0,,Dyslipidaemia
,,,NCT00574548,,0.0,160.0,,Dyslipidaemia
,,,NCT00574548,,0.0,267.0,,Dyslipidaemia
,,,NCT00574548,,0.0,223.0,,Dyslipidaemia
,,,NCT00574548,,0.0,160.0,,Dyslipidaemia
,,,NCT00574548,,1.0,267.0,,Dyslipidaemia
,,,NCT00574548,,0.0,223.0,,Dyslipidaemia
,,,NCT00574548,,2.0,478.0,,Arthralgia
,,,NCT00574548,,2.0,237.0,,Arthralgia
,,,NCT00574548,,0.0,478.0,,Arthralgia
,,,NCT00574548,,0.0,237.0,,Arthralgia
,,,NCT00574548,,0.0,160.0,,Arthralgia
,,,NCT00574548,,1.0,267.0,,Arthralgia
,,,NCT00574548,,2.0,223.0,,Arthralgia
,,,NCT00574548,,0.0,160.0,,Arthralgia
,,,NCT00574548,,1.0,267.0,,Arthralgia
,,,NCT00574548,,0.0,223.0,,Arthralgia
,,,NCT00574548,,1.0,478.0,,Muscle spasms
,,,NCT00574548,,1.0,237.0,,Muscle spasms
,,,NCT00574548,,0.0,478.0,,Muscle spasms
,,,NCT00574548,,0.0,237.0,,Muscle spasms
,,,NCT00574548,,0.0,160.0,,Muscle spasms
,,,NCT00574548,,0.0,267.0,,Muscle spasms
,,,NCT00574548,,1.0,223.0,,Muscle spasms
,,,NCT00574548,,0.0,160.0,,Muscle spasms
,,,NCT00574548,,0.0,267.0,,Muscle spasms
,,,NCT00574548,,0.0,223.0,,Muscle spasms
,,,NCT00574548,,1.0,478.0,,Osteopenia
,,,NCT00574548,,1.0,237.0,,Osteopenia
,,,NCT00574548,,0.0,478.0,,Osteopenia
,,,NCT00574548,,0.0,237.0,,Osteopenia
,,,NCT00574548,,0.0,160.0,,Osteopenia
,,,NCT00574548,,0.0,267.0,,Osteopenia
,,,NCT00574548,,0.0,223.0,,Osteopenia
,,,NCT00574548,,0.0,160.0,,Osteopenia
,,,NCT00574548,,1.0,267.0,,Osteopenia
,,,NCT00574548,,0.0,223.0,,Osteopenia
,,,NCT00574548,,2.0,478.0,,Pain in extremity
,,,NCT00574548,,0.0,237.0,,Pain in extremity
,,,NCT00574548,,0.0,478.0,,Pain in extremity
,,,NCT00574548,,2.0,237.0,,Pain in extremity
,,,NCT00574548,,0.0,160.0,,Pain in extremity
,,,NCT00574548,,1.0,267.0,,Pain in extremity
,,,NCT00574548,,1.0,223.0,,Pain in extremity
,,,NCT00574548,,0.0,160.0,,Pain in extremity
,,,NCT00574548,,0.0,267.0,,Pain in extremity
,,,NCT00574548,,0.0,223.0,,Pain in extremity
,,,NCT00574548,,1.0,478.0,,Bursa disorder
,,,NCT00574548,,0.0,237.0,,Bursa disorder
,,,NCT00574548,,0.0,478.0,,Bursa disorder
,,,NCT00574548,,0.0,237.0,,Bursa disorder
,,,NCT00574548,,0.0,160.0,,Bursa disorder
,,,NCT00574548,,0.0,267.0,,Bursa disorder
,,,NCT00574548,,0.0,223.0,,Bursa disorder
,,,NCT00574548,,0.0,160.0,,Bursa disorder
,,,NCT00574548,,0.0,267.0,,Bursa disorder
,,,NCT00574548,,0.0,223.0,,Bursa disorder
,,,NCT00574548,,1.0,478.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,237.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,478.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,237.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,160.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,267.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,223.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,160.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,267.0,,Musculoskeletal stiffness
,,,NCT00574548,,0.0,223.0,,Musculoskeletal stiffness
,,,NCT00574548,,1.0,478.0,,Myalgia
,,,NCT00574548,,0.0,237.0,,Myalgia
,,,NCT00574548,,0.0,478.0,,Myalgia
,,,NCT00574548,,0.0,237.0,,Myalgia
,,,NCT00574548,,0.0,160.0,,Myalgia
,,,NCT00574548,,0.0,267.0,,Myalgia
,,,NCT00574548,,2.0,223.0,,Myalgia
,,,NCT00574548,,0.0,160.0,,Myalgia
,,,NCT00574548,,0.0,267.0,,Myalgia
,,,NCT00574548,,0.0,223.0,,Myalgia
,,,NCT00574548,,1.0,478.0,,Osteoarthritis
,,,NCT00574548,,0.0,237.0,,Osteoarthritis
,,,NCT00574548,,0.0,478.0,,Osteoarthritis
,,,NCT00574548,,2.0,237.0,,Osteoarthritis
,,,NCT00574548,,0.0,160.0,,Osteoarthritis
,,,NCT00574548,,0.0,267.0,,Osteoarthritis
,,,NCT00574548,,0.0,223.0,,Osteoarthritis
,,,NCT00574548,,0.0,160.0,,Osteoarthritis
,,,NCT00574548,,3.0,267.0,,Osteoarthritis
,,,NCT00574548,,1.0,223.0,,Osteoarthritis
,,,NCT00574548,,1.0,478.0,,Synovial cyst
,,,NCT00574548,,0.0,237.0,,Synovial cyst
,,,NCT00574548,,0.0,478.0,,Synovial cyst
,,,NCT00574548,,0.0,237.0,,Synovial cyst
,,,NCT00574548,,0.0,160.0,,Synovial cyst
,,,NCT00574548,,0.0,267.0,,Synovial cyst
,,,NCT00574548,,0.0,223.0,,Synovial cyst
,,,NCT00574548,,0.0,160.0,,Synovial cyst
,,,NCT00574548,,0.0,267.0,,Synovial cyst
,,,NCT00574548,,0.0,223.0,,Synovial cyst
,,,NCT00574548,,1.0,478.0,,Tendon disorder
,,,NCT00574548,,0.0,237.0,,Tendon disorder
,,,NCT00574548,,0.0,478.0,,Tendon disorder
,,,NCT00574548,,0.0,237.0,,Tendon disorder
,,,NCT00574548,,0.0,160.0,,Tendon disorder
,,,NCT00574548,,0.0,267.0,,Tendon disorder
,,,NCT00574548,,0.0,223.0,,Tendon disorder
,,,NCT00574548,,0.0,160.0,,Tendon disorder
,,,NCT00574548,,0.0,267.0,,Tendon disorder
,,,NCT00574548,,0.0,223.0,,Tendon disorder
,,,NCT00574548,,0.0,478.0,,Back pain
,,,NCT00574548,,1.0,237.0,,Back pain
,,,NCT00574548,,0.0,478.0,,Back pain
,,,NCT00574548,,1.0,237.0,,Back pain
,,,NCT00574548,,0.0,160.0,,Back pain
,,,NCT00574548,,2.0,267.0,,Back pain
,,,NCT00574548,,0.0,223.0,,Back pain
,,,NCT00574548,,0.0,160.0,,Back pain
,,,NCT00574548,,0.0,267.0,,Back pain
,,,NCT00574548,,0.0,223.0,,Back pain
,,,NCT00574548,,0.0,478.0,,Intervertebral disc protrusion
,,,NCT00574548,,1.0,237.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,478.0,,Intervertebral disc protrusion
,,,NCT00574548,,1.0,237.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,160.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,267.0,,Intervertebral disc protrusion
,,,NCT00574548,,1.0,223.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,160.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,267.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,223.0,,Intervertebral disc protrusion
,,,NCT00574548,,0.0,478.0,,Musculoskeletal pain
,,,NCT00574548,,1.0,237.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,478.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,237.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,160.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,267.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,223.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,160.0,,Musculoskeletal pain
,,,NCT00574548,,1.0,267.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,223.0,,Musculoskeletal pain
,,,NCT00574548,,0.0,478.0,,Neck pain
,,,NCT00574548,,1.0,237.0,,Neck pain
,,,NCT00574548,,0.0,478.0,,Neck pain
,,,NCT00574548,,0.0,237.0,,Neck pain
,,,NCT00574548,,0.0,160.0,,Neck pain
,,,NCT00574548,,0.0,267.0,,Neck pain
,,,NCT00574548,,1.0,223.0,,Neck pain
,,,NCT00574548,,0.0,160.0,,Neck pain
,,,NCT00574548,,0.0,267.0,,Neck pain
,,,NCT00574548,,1.0,223.0,,Neck pain
,,,NCT00574548,,0.0,478.0,,Periarthritis
,,,NCT00574548,,0.0,237.0,,Periarthritis
,,,NCT00574548,,1.0,478.0,,Periarthritis
,,,NCT00574548,,0.0,237.0,,Periarthritis
,,,NCT00574548,,0.0,160.0,,Periarthritis
,,,NCT00574548,,0.0,267.0,,Periarthritis
,,,NCT00574548,,0.0,223.0,,Periarthritis
,,,NCT00574548,,0.0,160.0,,Periarthritis
,,,NCT00574548,,0.0,267.0,,Periarthritis
,,,NCT00574548,,0.0,223.0,,Periarthritis
,,,NCT00574548,,0.0,478.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,237.0,,Rotator cuff syndrome
,,,NCT00574548,,1.0,478.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,237.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,160.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,267.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,223.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,160.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,267.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,223.0,,Rotator cuff syndrome
,,,NCT00574548,,0.0,478.0,,Exostosis
,,,NCT00574548,,0.0,237.0,,Exostosis
,,,NCT00574548,,0.0,478.0,,Exostosis
,,,NCT00574548,,1.0,237.0,,Exostosis
,,,NCT00574548,,0.0,160.0,,Exostosis
,,,NCT00574548,,0.0,267.0,,Exostosis
,,,NCT00574548,,0.0,223.0,,Exostosis
,,,NCT00574548,,0.0,160.0,,Exostosis
,,,NCT00574548,,0.0,267.0,,Exostosis
,,,NCT00574548,,0.0,223.0,,Exostosis
,,,NCT00574548,,0.0,478.0,,Arthritis
,,,NCT00574548,,0.0,237.0,,Arthritis
,,,NCT00574548,,0.0,478.0,,Arthritis
,,,NCT00574548,,0.0,237.0,,Arthritis
,,,NCT00574548,,0.0,160.0,,Arthritis
,,,NCT00574548,,1.0,267.0,,Arthritis
,,,NCT00574548,,0.0,223.0,,Arthritis
,,,NCT00574548,,0.0,160.0,,Arthritis
,,,NCT00574548,,0.0,267.0,,Arthritis
,,,NCT00574548,,0.0,223.0,,Arthritis
,,,NCT00574548,,0.0,478.0,,Arthropathy
,,,NCT00574548,,0.0,237.0,,Arthropathy
,,,NCT00574548,,0.0,478.0,,Arthropathy
,,,NCT00574548,,0.0,237.0,,Arthropathy
,,,NCT00574548,,0.0,160.0,,Arthropathy
,,,NCT00574548,,1.0,267.0,,Arthropathy
,,,NCT00574548,,0.0,223.0,,Arthropathy
,,,NCT00574548,,0.0,160.0,,Arthropathy
,,,NCT00574548,,0.0,267.0,,Arthropathy
,,,NCT00574548,,0.0,223.0,,Arthropathy
,,,NCT00574548,,0.0,478.0,,Flank pain
,,,NCT00574548,,0.0,237.0,,Flank pain
,,,NCT00574548,,0.0,478.0,,Flank pain
,,,NCT00574548,,0.0,237.0,,Flank pain
,,,NCT00574548,,0.0,160.0,,Flank pain
,,,NCT00574548,,1.0,267.0,,Flank pain
,,,NCT00574548,,0.0,223.0,,Flank pain
,,,NCT00574548,,0.0,160.0,,Flank pain
,,,NCT00574548,,0.0,267.0,,Flank pain
,,,NCT00574548,,0.0,223.0,,Flank pain
,,,NCT00574548,,0.0,478.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,237.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,478.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,237.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,160.0,,Joint range of motion decreased
,,,NCT00574548,,1.0,267.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,223.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,160.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,267.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,223.0,,Joint range of motion decreased
,,,NCT00574548,,0.0,478.0,,Joint swelling
,,,NCT00574548,,0.0,237.0,,Joint swelling
,,,NCT00574548,,0.0,478.0,,Joint swelling
,,,NCT00574548,,0.0,237.0,,Joint swelling
,,,NCT00574548,,0.0,160.0,,Joint swelling
,,,NCT00574548,,1.0,267.0,,Joint swelling
,,,NCT00574548,,0.0,223.0,,Joint swelling
,,,NCT00574548,,0.0,160.0,,Joint swelling
,,,NCT00574548,,0.0,267.0,,Joint swelling
,,,NCT00574548,,0.0,223.0,,Joint swelling
,,,NCT00574548,,0.0,478.0,,Osteoporosis
,,,NCT00574548,,0.0,237.0,,Osteoporosis
,,,NCT00574548,,0.0,478.0,,Osteoporosis
,,,NCT00574548,,0.0,237.0,,Osteoporosis
,,,NCT00574548,,0.0,160.0,,Osteoporosis
,,,NCT00574548,,1.0,267.0,,Osteoporosis
,,,NCT00574548,,0.0,223.0,,Osteoporosis
,,,NCT00574548,,0.0,160.0,,Osteoporosis
,,,NCT00574548,,0.0,267.0,,Osteoporosis
,,,NCT00574548,,0.0,223.0,,Osteoporosis
,,,NCT00574548,,0.0,478.0,,Tendonitis
,,,NCT00574548,,0.0,237.0,,Tendonitis
,,,NCT00574548,,0.0,478.0,,Tendonitis
,,,NCT00574548,,0.0,237.0,,Tendonitis
,,,NCT00574548,,0.0,160.0,,Tendonitis
,,,NCT00574548,,0.0,267.0,,Tendonitis
,,,NCT00574548,,0.0,223.0,,Tendonitis
,,,NCT00574548,,0.0,160.0,,Tendonitis
,,,NCT00574548,,2.0,267.0,,Tendonitis
,,,NCT00574548,,1.0,223.0,,Tendonitis
,,,NCT00574548,,0.0,478.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,237.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,478.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,237.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,160.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,267.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,223.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,160.0,,Spinal osteoarthritis
,,,NCT00574548,,2.0,267.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,223.0,,Spinal osteoarthritis
,,,NCT00574548,,0.0,478.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,237.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,478.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,237.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,160.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,267.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,223.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,160.0,,Nodal osteoarthritis
,,,NCT00574548,,1.0,267.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,223.0,,Nodal osteoarthritis
,,,NCT00574548,,0.0,478.0,,Enthesopathy
,,,NCT00574548,,0.0,237.0,,Enthesopathy
,,,NCT00574548,,0.0,478.0,,Enthesopathy
,,,NCT00574548,,0.0,237.0,,Enthesopathy
,,,NCT00574548,,0.0,160.0,,Enthesopathy
,,,NCT00574548,,0.0,267.0,,Enthesopathy
,,,NCT00574548,,0.0,223.0,,Enthesopathy
,,,NCT00574548,,0.0,160.0,,Enthesopathy
,,,NCT00574548,,0.0,267.0,,Enthesopathy
,,,NCT00574548,,1.0,223.0,,Enthesopathy
,,,NCT00574548,,0.0,478.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,237.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,478.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,237.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,160.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,267.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,223.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,160.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,267.0,,Intervertebral disc degeneration
,,,NCT00574548,,1.0,223.0,,Intervertebral disc degeneration
,,,NCT00574548,,0.0,478.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,237.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,478.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,237.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,160.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,267.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,223.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,160.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,267.0,,Patellofemoral pain syndrome
,,,NCT00574548,,1.0,223.0,,Patellofemoral pain syndrome
,,,NCT00574548,,0.0,478.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,237.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,478.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,237.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,160.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,267.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,223.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,160.0,,Tenosynovitis stenosans
,,,NCT00574548,,0.0,267.0,,Tenosynovitis stenosans
,,,NCT00574548,,1.0,223.0,,Tenosynovitis stenosans
,,,NCT00574548,,1.0,478.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,237.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,478.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,237.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,160.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,267.0,,Seborrhoeic keratosis
,,,NCT00574548,,1.0,223.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,160.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,267.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,223.0,,Seborrhoeic keratosis
,,,NCT00574548,,0.0,478.0,,Bladder cancer
,,,NCT00574548,,0.0,237.0,,Bladder cancer
,,,NCT00574548,,1.0,478.0,,Bladder cancer
,,,NCT00574548,,0.0,237.0,,Bladder cancer
,,,NCT00574548,,0.0,160.0,,Bladder cancer
,,,NCT00574548,,0.0,267.0,,Bladder cancer
,,,NCT00574548,,0.0,223.0,,Bladder cancer
,,,NCT00574548,,0.0,160.0,,Bladder cancer
,,,NCT00574548,,0.0,267.0,,Bladder cancer
,,,NCT00574548,,0.0,223.0,,Bladder cancer
,,,NCT00574548,,0.0,478.0,,Lipoma
,,,NCT00574548,,0.0,237.0,,Lipoma
,,,NCT00574548,,1.0,478.0,,Lipoma
,,,NCT00574548,,0.0,237.0,,Lipoma
,,,NCT00574548,,0.0,160.0,,Lipoma
,,,NCT00574548,,0.0,267.0,,Lipoma
,,,NCT00574548,,0.0,223.0,,Lipoma
,,,NCT00574548,,0.0,160.0,,Lipoma
,,,NCT00574548,,0.0,267.0,,Lipoma
,,,NCT00574548,,0.0,223.0,,Lipoma
,,,NCT00574548,,0.0,478.0,,Lung neoplasm
,,,NCT00574548,,0.0,237.0,,Lung neoplasm
,,,NCT00574548,,1.0,478.0,,Lung neoplasm
,,,NCT00574548,,0.0,237.0,,Lung neoplasm
,,,NCT00574548,,0.0,160.0,,Lung neoplasm
,,,NCT00574548,,0.0,267.0,,Lung neoplasm
,,,NCT00574548,,0.0,223.0,,Lung neoplasm
,,,NCT00574548,,1.0,160.0,,Lung neoplasm
,,,NCT00574548,,0.0,267.0,,Lung neoplasm
,,,NCT00574548,,0.0,223.0,,Lung neoplasm
,,,NCT00574548,,0.0,478.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,237.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,478.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,237.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,160.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,267.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,223.0,,Benign breast neoplasm
,,,NCT00574548,,1.0,160.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,267.0,,Benign breast neoplasm
,,,NCT00574548,,0.0,223.0,,Benign breast neoplasm
,,,NCT00574548,,2.0,478.0,,Dizziness
,,,NCT00574548,,0.0,237.0,,Dizziness
,,,NCT00574548,,0.0,478.0,,Dizziness
,,,NCT00574548,,0.0,237.0,,Dizziness
,,,NCT00574548,,0.0,160.0,,Dizziness
,,,NCT00574548,,0.0,267.0,,Dizziness
,,,NCT00574548,,1.0,223.0,,Dizziness
,,,NCT00574548,,0.0,160.0,,Dizziness
,,,NCT00574548,,0.0,267.0,,Dizziness
,,,NCT00574548,,0.0,223.0,,Dizziness
,,,NCT00574548,,2.0,478.0,,Headache
,,,NCT00574548,,0.0,237.0,,Headache
,,,NCT00574548,,0.0,478.0,,Headache
,,,NCT00574548,,0.0,237.0,,Headache
,,,NCT00574548,,0.0,160.0,,Headache
,,,NCT00574548,,2.0,267.0,,Headache
,,,NCT00574548,,0.0,223.0,,Headache
,,,NCT00574548,,1.0,160.0,,Headache
,,,NCT00574548,,0.0,267.0,,Headache
,,,NCT00574548,,1.0,223.0,,Headache
,,,NCT00574548,,1.0,478.0,,Sinus headache
,,,NCT00574548,,0.0,237.0,,Sinus headache
,,,NCT00574548,,0.0,478.0,,Sinus headache
,,,NCT00574548,,0.0,237.0,,Sinus headache
,,,NCT00574548,,0.0,160.0,,Sinus headache
,,,NCT00574548,,0.0,267.0,,Sinus headache
,,,NCT00574548,,0.0,223.0,,Sinus headache
