,nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed
941,NCT02617160,,2015-11-23,,,2018-12-19,2015-11-26,2015-11-30,Estimate,,,,,,,2018-12-19,2018-12-21,Actual,May 2016,Actual,2016-05-31,December 2018,2018-12-31,December 2018,Actual,2018-12-31,December 2018,Actual,2018-12-31,,Interventional,,,Evaluation of Automated Insulin Pump Settings Using the Advisor Pro (Previously Called) MD-Logic Pump Advisor-three Segments Study,Evaluation of Automated Insulin Pump Settings Using the Advisor Pro (Previously Called) MD-Logic Pump Advisor-three Segments Study,Terminated,,Not Applicable,50,Actual,Rabin Medical Center,,2.0,,The required data was obtained and there was no need to collect further data,False,,,,False,,,,,,,,,,,,,2023-04-08 11:49:22.794646,2023-04-08 11:49:22.794646,OTHER,,,,,
942,NCT04775238,,2021-02-22,,,2021-03-02,2021-02-25,2021-03-01,Actual,,,,,,,2021-03-02,2021-03-03,Actual,"February 27, 2021",Actual,2021-02-27,February 2021,2021-02-28,"July 1, 2021",Anticipated,2021-07-01,"June 20, 2021",Anticipated,2021-06-20,,Interventional,,,Effect of Metallic Nanoparticles on Nosocomial Bacteria,"Metallic Nanoparticles: Evaluation of Their Antibacterial, Antibiofilm and Synergistic Effect in Combination With Antibiotics on Nosocomial Bacteria",Unknown status,Recruiting,Not Applicable,100,Anticipated,Sohag University,,2.0,,,False,,,,False,False,False,,,,,,,,,,,2023-04-06 21:41:37.363050,2023-04-06 21:41:37.363050,OTHER,,,,,
943,NCT03095742,,2017-03-17,,,2022-04-19,2017-03-23,2017-03-30,Actual,,,,,,,2022-04-19,2022-04-26,Actual,"September 1, 2017",Actual,2017-09-01,April 2022,2022-04-30,"September 3, 2020",Actual,2020-09-03,"September 3, 2020",Actual,2020-09-03,,Interventional,MICA,,Bedside Monitoring of Cerebral Energy State During the Peri-cardiac Arrest Period,Bedside Monitoring of Cerebral Energy State During the Peri-cardiac Arrest Period - Blood Pressure Targets in Post Resuscitation Care,Completed,,Not Applicable,60,Actual,Odense University Hospital,,2.0,,,False,,,,True,False,False,,,,,,,,,No,,2023-04-06 21:41:44.487359,2023-04-06 21:41:44.487359,OTHER,,,,,
944,NCT05421546,,2022-06-13,,,2022-11-01,2022-06-13,2022-06-16,Actual,,,,,,,2022-11-01,2022-11-04,Actual,"August 1, 2022",Actual,2022-08-01,August 2022,2022-08-31,"August 2, 2024",Anticipated,2024-08-02,"December 31, 2023",Anticipated,2023-12-31,,Interventional,,,Improving Vaccination in Older Adults by Inducing Autophagy With Spermidine,"Characterisation of the Effects of Spermidine, a Nutrition Supplement, on the Immune Memory Response to Coronavirus Vaccine in Older People",Recruiting,,Not Applicable,40,Anticipated,University of Oxford,,2.0,,,False,,,,False,False,False,,,,,,,,,,,2023-04-06 21:41:49.696377,2023-04-06 21:41:49.696377,OTHER,,,,,
945,NCT04753008,,2021-02-05,,,2021-02-10,2021-02-10,2021-02-12,Actual,,,,,,,2021-02-10,2021-02-12,Actual,"December 13, 2010",Actual,2010-12-13,February 2021,2021-02-28,"December 31, 2021",Anticipated,2021-12-31,"March 31, 2021",Anticipated,2021-03-31,,Interventional,DOPHUMAN,,Respiratory Effects of Dopamine in the Perioperative Care,Respiratory Effects of Dopamine in the Perioperative Care,Unknown status,"Active, not recruiting",Not Applicable,100,Actual,Szeged University,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-06 21:42:32.615598,2023-04-06 21:42:32.615598,OTHER,,,,,
946,NCT01251276,,2010-11-23,2017-07-26,,2022-08-24,2010-11-30,2010-12-01,Estimate,2017-07-26,2017-08-28,Actual,,,,2022-08-24,2022-09-13,Actual,"November 30, 2010",Actual,2010-11-30,August 2022,2022-08-31,"April 12, 2011",Actual,2011-04-12,"April 12, 2011",Actual,2011-04-12,,Interventional,,All enrolled and vaccinated participants,Hepatitis B Challenge Dose in Adults (V232-059-10),A Study to Estimate the Immune Response Following a Challenge Dose in Adults (≥50 Years Old) Vaccinated With a Primary Series of an Hepatitis B Vaccine,Completed,,Phase 3,204,Actual,Merck Sharp & Dohme LLC,,2.0,,,False,,,,False,True,False,,,True,,,,,http://engagezone.msd.com/ds_documentation.php,Yes,http://engagezone.msd.com/doc/ProcedureAccessClinicalTrialData.pdf,2023-04-07 23:32:18.721057,2023-04-07 23:32:18.721057,INDUSTRY,,,,,
947,NCT04250454,,2020-01-29,,,2022-11-01,2020-01-29,2020-01-31,Actual,,,,,,,2022-11-01,2022-11-04,Actual,"May 20, 2021",Actual,2021-05-20,November 2022,2022-11-30,December 2029,Anticipated,2029-12-31,December 2025,Anticipated,2025-12-31,,Interventional,CONTRACT,,Early Intervention in Infants With Cerebral Palsy,Protocol of a Two-group Open-label Randomized Clinical Trial With Blinded Assessment for Prevention of Contractures in Infants With High Risk of Cerebral Palsy.,Recruiting,,Not Applicable,36,Anticipated,University of Copenhagen,,2.0,,,False,,,,,False,False,,,,,,When the study has been published in a peer reviewed scientific journal.,University affiliation,,Yes,The university of Copenhagen has a data server available for open acces to research data. We aim to make all annonymised data available through the server as soon as the study has been published in a peer reviewed scientific journal.,2023-04-06 21:45:23.281019,2023-04-06 21:45:23.281019,OTHER,,,,,
948,NCT02684669,,2016-02-10,,,2016-11-23,2016-02-17,2016-02-18,Estimate,,,,,,,2016-11-23,2016-11-25,Estimate,February 2016,,2016-02-29,November 2016,2016-11-30,January 2017,,2017-01-31,September 2016,Actual,2016-09-30,,Interventional,TCI-NX-BI,,Effect of High-dose Target-controlled Naloxone Infusion on Pain and Hyperalgesia During a Burn Injury,"Effect of High-dose Target-controlled Naloxone Infusion on Pain and Hyperalgesia During a Burn Injury. A Randomized, Placebo-controlled, Double-blind Crossover Study",Completed,,Phase 2,80,Actual,University of Copenhagen,,2.0,,,False,,,,True,,,,,,,,,,,No,No plan to make individual participant data (IPD) available,2023-04-08 11:53:45.031897,2023-04-08 11:53:45.031897,OTHER,,,,,
949,NCT04261036,,2020-02-06,,,2020-02-06,2020-02-06,2020-02-07,Actual,,,,,,,2020-02-06,2020-02-07,Actual,"July 20, 2019",Actual,2019-07-20,February 2020,2020-02-29,"October 1, 2020",Anticipated,2020-10-01,"July 1, 2020",Anticipated,2020-07-01,,Interventional,,,Vitamin C for the Prevention of UTI in Women Who Undergo Elective Gynecological Surgeries,Vitamin C for the Prevention of Catheter-associated Urinary Tract Infections in Women Who Undergo Elective Gynecological Surgeries: a Study Protocol for a Randomized Double Blinded Controlled Trial.,Unknown status,Recruiting,Early Phase 1,200,Anticipated,American University of Beirut Medical Center,,2.0,,,False,,,,False,True,False,,,True,,,,,,No,,2023-04-08 00:59:55.567284,2023-04-08 00:59:55.567284,OTHER,,,,,
950,NCT01162473,,2010-07-13,2015-04-22,,2015-05-11,2010-07-13,2010-07-14,Estimate,2015-05-11,2015-05-13,Estimate,,,,2015-05-11,2015-05-13,Estimate,June 2010,,2010-06-30,May 2015,2015-05-31,December 2013,Actual,2013-12-31,December 2013,Actual,2013-12-31,,Interventional,,,Milk Oral Immunotherapy in Children to Treat Food Allergy,A Study of the Efficacy of Milk Oral Immunotherapy in Children,Completed,,Early Phase 1,25,Actual,Children's Hospital of Philadelphia,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-07 23:35:32.990613,2023-04-07 23:35:32.990613,OTHER,,,,,
951,NCT00367380,,2006-08-19,2014-03-27,,2021-02-25,2006-08-21,2006-08-22,Estimate,2014-05-02,2014-06-03,Estimate,,,,2021-02-25,2021-03-22,Actual,December 2006,,2006-12-31,February 2021,2021-02-28,March 2007,Actual,2007-03-31,December 2006,Actual,2006-12-31,,Interventional,,,Evaluation of Reproducibility of a Sporozoite Challenge Model for Plasmodium Vivax in Human Volunteers,Evaluation of Reproducibility of a Sporozoite Challenge Model for Plasmodium Vivax in Human Volunteers,Completed,,Phase 2,18,Actual,Malaria Vaccine and Drug Development Center,,3.0,,,False,,,,True,,,,,,,,,,,,,2023-04-06 21:48:53.717745,2023-04-06 21:48:53.717745,OTHER,,,,,
952,NCT00743704,,2008-08-28,,,2009-04-18,2008-08-28,2008-08-29,Estimate,,,,,,,2009-04-18,2009-04-21,Estimate,August 2008,,2008-08-31,April 2009,2009-04-30,April 2009,Actual,2009-04-30,March 2009,Actual,2009-03-31,,Interventional,,,Novel Noninvasive Techniques to Study Neutrophil Airway Inflammation in an Ozone Challenge Model,Novel Noninvasive Techniques to Study Neutrophil Airway Inflammation in an Ozone Challenge Model,Completed,,Not Applicable,15,Anticipated,Fraunhofer-Institute of Toxicology and Experimental Medicine,,,,,False,,,,,,,,,,,,,,,,,2023-04-08 11:55:59.277441,2023-04-08 11:55:59.277441,OTHER,,,,,
953,NCT01154673,,2010-06-29,2015-10-26,,2016-03-04,2010-06-29,2010-07-01,Estimate,2016-03-04,2016-04-05,Estimate,,,,2016-03-04,2016-04-05,Estimate,November 2011,,2011-11-30,March 2016,2016-03-31,September 2014,Actual,2014-09-30,September 2014,Actual,2014-09-30,,Interventional,,,Effects of Intensive cART During Acute/Early HIV Infection,"Randomized, Double-blinded, Controlled Trial of Intensive HAART Including Raltegravir, and Maraviroc, on HIV-1 Pro-viral DNA and Reservoir Decay in HIV-1-infected Individuals During the Acute/Early Infection",Completed,,Phase 2/Phase 3,32,Actual,University of Toronto,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 23:36:43.283193,2023-04-07 23:36:43.283193,OTHER,,,,,
954,NCT00624975,,2008-02-19,,,2012-07-30,2008-02-27,2008-02-28,Estimate,,,,,,,2012-07-30,2012-08-01,Estimate,November 2008,,2008-11-30,July 2012,2012-07-31,July 2012,Actual,2012-07-31,July 2012,Actual,2012-07-31,,Interventional,,,Safety and Immunogenicity of Peru-15 Vaccine When Given With Measles Vaccine in Healthy Indian and Bangladeshi Infants,"A Multi-site, Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety and Immunogenicity of Trehalose-reformulated Peru-15 (Choleragarde)Vaccine Given Simultaneously With Measles Vaccine in Healthy Indian and Bangladeshi Infants",Terminated,,Phase 2,74,Actual,International Vaccine Institute,,2.0,,one of site was not able to get an approval from the national regulatory authority.,False,,,,True,,,,,,,,,,,,,2023-04-07 23:37:09.262033,2023-04-07 23:37:09.262033,OTHER,,,,,
955,NCT00641927,,2008-03-18,,,2008-03-18,2008-03-18,2008-03-24,Estimate,,,,,,,2008-03-18,2008-03-24,Estimate,April 2002,,2002-04-30,March 2008,2008-03-31,October 2006,Actual,2006-10-31,October 2006,Actual,2006-10-31,,Interventional,,,Antidepressant Therapy for Bipolar II Major Depression,Acute Antidepressant Therapy in Bipolar II Major Depression,Completed,,Phase 4,90,Actual,Stanley Medical Research Institute,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-08 11:56:52.942564,2023-04-08 11:56:52.942564,OTHER,,,,,
956,NCT00642005,,2008-03-17,,,2014-03-10,2008-03-17,2008-03-24,Estimate,,,,,,,2014-03-10,2014-03-11,Estimate,April 2008,,2008-04-30,March 2014,2014-03-31,August 2009,Actual,2009-08-31,June 2009,Actual,2009-06-30,,Interventional,,,Humidification in Laparoscopic Colonic Surgery,"Humidification in Laparoscopic Colonic Surgery - A Double Blinded, Randomised Controlled Trial.",Completed,,Not Applicable,82,Actual,"University of Auckland, New Zealand",,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-08 11:56:59.015097,2023-04-08 11:56:59.015097,OTHER,,,,,
957,NCT02678663,,2016-02-03,,,2017-01-30,2016-02-05,2016-02-10,Estimate,,,,,,,2017-01-30,2017-01-31,Estimate,January 2016,,2016-01-31,January 2017,2017-01-31,January 2017,Actual,2017-01-31,November 2016,Actual,2016-11-30,,Interventional,,,Injection-Assisted Cold Snare Polypectomy Versus Endoscopic Mucosal Resection for Small Colorectal Polyps,Randomized Comparison of Injection-Assisted Cold Snare Polypectomy Versus Endoscopic Mucosal Resection for Small (6-10mm) Colorectal Polyps,Completed,,Not Applicable,164,Actual,Benizelion General Hospital,,2.0,,,False,,,,False,,,,,,,,,,,No,,2023-04-08 11:57:26.935470,2023-04-08 11:57:26.935470,OTHER,,,,,
958,NCT02111772,,2014-03-27,2018-04-26,,2018-07-02,2014-04-08,2014-04-11,Estimate,2018-04-26,2018-05-29,Actual,,,,2018-07-02,2018-07-09,Actual,"September 1, 2013",,2013-09-01,July 2018,2018-07-31,"April 27, 2017",Actual,2017-04-27,"April 20, 2017",Actual,2017-04-20,,Interventional,,,Evaluating the Asthmatic Response to an Experimental Infection With Rhinovirus in the Atopic,Evaluating the Asthmatic Response to an Experimental Infection With Rhinovirus in the Atopic Host,Completed,,Not Applicable,26,Actual,University of Virginia,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 21:50:10.679766,2023-04-06 21:50:10.679766,OTHER,,,,,
959,NCT00410280,,2006-12-08,2014-11-07,2014-04-11,2014-11-07,2006-12-11,2006-12-12,Estimate,2014-11-07,2014-11-18,Estimate,2014-04-11,2014-05-06,Estimate,2014-11-07,2014-11-18,Estimate,March 2007,,2007-03-31,November 2014,2014-11-30,May 2008,Actual,2008-05-31,May 2008,Actual,2008-05-31,,Interventional,,Intent-to-treat population (ITT) included all randomized participants who received at least 1 dose administration of the test article.,Study Evaluating the Effects of IMA-638 on Allergen-Induced Airway Responses in Subjects With Mild Atopic Asthma,Allergen Challenge,Completed,,Phase 2,30,Actual,Pfizer,,1.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 21:50:15.803021,2023-04-06 21:50:15.803021,INDUSTRY,,,,,
960,NCT00463801,,2007-04-19,2010-12-09,,2011-03-22,2007-04-19,2007-04-20,Estimate,2010-12-09,2010-12-23,Estimate,,,,2011-03-22,2011-03-24,Estimate,January 2007,,2007-01-31,March 2011,2011-03-31,,,,November 2007,Actual,2007-11-30,,Interventional,,,Safety and Efficacy of Daptomycin for the Treatment of Complicated Skin and Skin-structure Infections,"A Multicentre, Open Label, Uncontrolled Clinical Trial to Evaluate Efficacy and Safety of Daptomycin for the Treatment of Complicated Skin and Skin-Structure Infections (cSSTI) Caused by Methicillin-resistant Staphylococcus Aureus (MRSA)",Terminated,,Phase 4,52,Actual,Novartis,,1.0,,Because of inadequate accrual.,False,,,,,,,,,,,,,,,,,2023-04-08 11:58:56.533995,2023-04-08 11:58:56.533995,INDUSTRY,,,,,
961,NCT02671409,,2016-01-29,,,2020-03-25,2016-02-01,2016-02-02,Estimate,,,,,,,2020-03-25,2020-03-27,Actual,October 2016,,2016-10-31,March 2020,2020-03-31,December 2019,Actual,2019-12-31,March 2019,Actual,2019-03-31,,Interventional,,,Translational Study of the Effects of Neural Mobilization in Patients With Lomboisquiatalgia,Translational Study of the Effects of Neural Mobilization in Patients With Lomboisquiatalgia,Completed,,Not Applicable,40,Actual,University of Sao Paulo,,2.0,,,False,,,,True,,,,,,,,,,,Yes,semi-annual report,2023-04-08 11:59:34.337860,2023-04-08 11:59:34.337860,OTHER,,,,,
962,NCT01797354,,2011-12-28,,,2015-09-03,2013-02-20,2013-02-22,Estimate,,,,,,,2015-09-03,2015-09-04,Estimate,July 2011,,2011-07-31,September 2015,2015-09-30,September 2015,Actual,2015-09-30,September 2015,Actual,2015-09-30,,Interventional,,,Impact of a Group Intervention on Breast Cancer Patient's Adjustment and Emotion Regulation at the End of Treatment,Impact of a Group Intervention on Breast Cancer Patient's Adjustment and Emotion Regulation at the End of Treatment,Completed,,Phase 2,260,Anticipated,Université Libre de Bruxelles,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-06 21:52:36.322832,2023-04-06 21:52:36.322832,OTHER,,,,,
963,NCT00550368,,2007-10-25,2016-02-23,,2016-10-13,2007-10-25,2007-10-29,Estimate,2016-10-13,2016-12-06,Estimate,,,,2016-10-13,2016-12-06,Estimate,August 2005,,2005-08-31,October 2016,2016-10-31,April 2009,Actual,2009-04-30,April 2009,Actual,2009-04-30,,Interventional,,,Clinical Experiment of Helicobacter Pylori Transmission,Effect of Gastric Acid and H. Pylori Infection on Infection With Enteropathogenic E. Coli,Completed,,Not Applicable,45,Actual,Stanford University,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-06 21:52:42.357726,2023-04-06 21:52:42.357726,OTHER,,,,,
964,NCT04384848,,2020-04-17,,,2022-11-16,2020-05-07,2020-05-12,Actual,,,,,,,2022-11-16,2022-11-18,Actual,"November 1, 2019",Actual,2019-11-01,November 2022,2022-11-30,"July 31, 2022",Actual,2022-07-31,"June 10, 2022",Actual,2022-06-10,,Interventional,,,The EMPATHY Pilot Study,Evaluating Patient-Reported Outcomes Monitoring in Routine Care of Patients With Chronic Myeloid Leukemia for Increasing Adherence and Clinical Response to THerapY: The EMPATHY Pilot Study,Completed,,Not Applicable,94,Actual,Northwestern University,,1.0,,,False,,,,True,False,False,,,,,,,,,Undecided,,2023-04-06 21:53:01.633080,2023-04-06 21:53:01.633080,OTHER,,,,,
965,NCT00646217,,2008-03-25,,,2016-11-23,2008-03-27,2008-03-28,Estimate,,,,,,,2016-11-23,2016-11-28,Estimate,July 2005,,2005-07-31,November 2016,2016-11-30,February 2010,Actual,2010-02-28,March 2008,Actual,2008-03-31,,Interventional,,,Self Care TALK Study - Promoting Stroke Caregiver Health,Promoting Stroke Caregiver Health Vis Self Care TALK: Education and Support Telephone Partnerships With Nurses,Completed,,Not Applicable,39,Actual,University of Kansas Medical Center,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-08 12:01:10.930215,2023-04-08 12:01:10.930215,OTHER,,,,,
966,NCT05355025,,2022-03-30,,,2022-05-16,2022-04-25,2022-05-02,Actual,,,,,,,2022-05-16,2022-05-18,Actual,"May 25, 2022",Anticipated,2022-05-25,April 2022,2022-04-30,"August 7, 2025",Anticipated,2025-08-07,"July 31, 2023",Anticipated,2023-07-31,,Interventional,WiserAD,,WiserAD: The Effect of a Structured Online Intervention on Antidepressant Deprescribing in Primary Care,WiserAD: A Randomised Trial of a Structured Online Intervention to Promote and Support Antidepressant Deprescribing in Primary Care.,Recruiting,,Not Applicable,312,Anticipated,University of Melbourne,,2.0,,,False,,,,True,False,False,,,,,,,,,No,IPD will not be available publicly due to confidential information being collected as part of the trial. Data collected as part of the trial will be for research purposes only.,2023-04-07 23:41:05.680373,2023-04-07 23:41:05.680373,OTHER,,,,,
967,NCT02665793,,2016-01-25,,,2019-10-19,2016-01-27,2016-01-28,Estimate,,,,,,,2019-10-19,2019-10-22,Actual,August 2016,Actual,2016-08-31,October 2019,2019-10-31,"May 19, 2017",Actual,2017-05-19,"May 19, 2017",Actual,2017-05-19,,Interventional,TRACEextension,,Mechanisms Underlying Peanut Allergic Reactions in TRACE Peanut Study Participants: Extension Study,Mechanisms Underlying the Change in Threshold or Severity of Peanut-allergic Reactions in TRACE Peanut Study Participants - Extension Study,Completed,,Not Applicable,17,Actual,Imperial College London,,2.0,,,False,,,,True,,,,,,,,,,,Yes,De-identified data will be made public through the Integrated approaches to food allergen and allergy management (iFAAM) collaboration,2023-04-08 12:01:32.227560,2023-04-08 12:01:32.227560,OTHER,,,,,
968,NCT01022749,,2009-11-30,,,2013-08-02,2009-11-30,2009-12-01,Estimate,,,,,,,2013-08-02,2013-08-05,Estimate,September 2009,,2009-09-30,July 2013,2013-07-31,July 2013,Actual,2013-07-31,July 2011,Actual,2011-07-31,,Interventional,MICIVAX,,Efficacy Safety Study of Flu Vaccine in Immunodepression Patients,"Prospective, Multicentre, Open-label Study Evaluating the Immunogenicity and Safety of Influenza Vaccine in Patients With Inflammatory Bowel Disease (IBD) Receiving or Not Immunosuppressive Therapy",Completed,,Phase 3,228,Actual,Assistance Publique - Hôpitaux de Paris,,4.0,,,False,,,,False,,,,,,,,,,,,,2023-04-08 12:01:41.428163,2023-04-08 12:01:41.428163,OTHER,,,,,
969,NCT04171817,,2019-11-14,,,2022-10-14,2019-11-20,2019-11-21,Actual,,,,,,,2022-10-14,2022-10-17,Actual,"November 1, 2022",Anticipated,2022-11-01,October 2022,2022-10-31,"December 1, 2025",Anticipated,2025-12-01,"December 31, 2024",Anticipated,2024-12-31,,Interventional,,,Animal-Assisted Visitation Program Chlorhexidine Trial,Clinical Trial of a Disinfectant Intervention in Therapy Dogs to Combat Hospital-associated Pathogens and Promote Sustainability of Animal-Assisted Visitation Programs,Not yet recruiting,,Phase 4,412,Anticipated,Johns Hopkins Bloomberg School of Public Health,,3.0,,,False,,,,True,True,False,,,False,,,Data will become available at the time of first publication of the sequencing results.,There are no specific access criteria instituted by the study. Access will be controlled by NCBI.,,Yes,De-identified individual participant meta-data will be linked to microbiome sequencing results and deposited to NCBI.,2023-04-08 12:02:00.651605,2023-04-08 12:02:00.651605,OTHER,,,,,
